Calcite version,ID,file,Version-ID,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
1.5.0,1110.0,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,1.5.0-1110,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23853211009174,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1.5.0,1111.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Common.java,1.5.0-1111,0.0,0.0,62.5365199425952,62.5365199425952,62.5365199425952,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,2.13541565040626,0.0,-2.2204460492503091e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3313492063492,2.76272565797338,1.0,0.0,0.0,0.0,0.0,11.0
1.5.0,1112.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Requests.java,1.5.0-1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5.0,1113.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Responses.java,1.5.0-1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08240363688233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766743648960739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5.0,1127.0,core/src/main/java/org/apache/calcite/sql/SqlKind.java,1.5.0-1127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1.5.0,1133.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,1.5.0-1133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229357798165137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5.0,1171.0,core/src/main/java/org/apache/calcite/util/mapping/Mappings.java,1.5.0-1171,0.0,1.22474487139158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0788612032535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842696629213483,0.0,0.0,1.4790199457749,0.0,0.0,0.0,0.0
1.5.0,1172.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.5.0-1172,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.5.0,1174.0,linq4j/src/main/java/org/apache/calcite/linq4j/function/Functions.java,1.5.0-1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,77.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexToLixTranslator.java,1.6.0-77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351351351351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,83.0,core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1.6.0-83,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,89.0,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1.6.0-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,98.0,core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,1.6.0-98,0.0,0.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882352941176,2.0,0.0,0.0,0.0,0.0,0.0,6.0
1.6.0,120.0,core/src/main/java/org/apache/calcite/adapter/enumerable/PhysTypeImpl.java,1.6.0-120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,131.0,core/src/main/java/org/apache/calcite/plan/RelOptTable.java,1.6.0-131,0.0,3.2659863237109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6680672021659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809041582063,0.0,0.0,0.0,0.0
1.6.0,137.0,avatica/src/main/java/org/apache/calcite/avatica/Meta.java,1.6.0-137,1.0,1.11803398874989,10.6144555520604,10.6144555520604,10.6144555520604,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,34.30287888793,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,1.00869565217391,4.78423336480244,0.0,0.707106781186547,0.471404520791031,0.942809041582063,0.942809041582063,0.0
1.6.0,138.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Common.java,1.6.0-138,0.0,0.0,62.5365199425952,62.5365199425952,62.5365199425952,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,2.13541565040626,0.0,-2.2204460492503091e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.36107554417413,2.76272565797338,1.0,0.0,0.0,0.0,0.0,11.0
1.6.0,159.0,avatica/src/main/java/org/apache/calcite/avatica/remote/Service.java,1.6.0-159,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773076923076923,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1.6.0,211.0,avatica/src/main/java/org/apache/calcite/avatica/ConnectionPropertiesImpl.java,1.6.0-211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,230.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.6.0-230,0.0,0.0,78.0,104.0,109.5,23.0,23.0,26.0,26.0,26.0,26.0,29.0,29.0,0.0,0.0232967903575982,0.0116144739012385,0.0231381724146452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,3.0,4.5,4.5,0.0
1.6.0,297.0,core/src/main/java/org/apache/calcite/sql/SqlSelect.java,1.6.0-297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,577.0,piglet/src/main/java/org/apache/calcite/piglet/Handler.java,1.6.0-577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,620.0,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,1.6.0-620,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330578512396694,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.6.0,625.0,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,1.6.0-625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,626.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeUtil.java,1.6.0-626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12280701754385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,627.0,core/src/main/java/org/apache/calcite/interpreter/Bindables.java,1.6.0-627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,633.0,core/src/main/java/org/apache/calcite/runtime/FlatLists.java,1.6.0-633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,640.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableJoin.java,1.6.0-640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,642.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableMergeJoin.java,1.6.0-642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,645.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableThetaJoin.java,1.6.0-645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,666.0,core/src/main/java/org/apache/calcite/rel/core/Join.java,1.6.0-666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,683.0,core/src/main/java/org/apache/calcite/rel/metadata/BuiltInMetadata.java,1.6.0-683,0.0,0.464829519280412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581334790378276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464829519280412,0.0,0.0,0.0,0.0
1.6.0,692.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistinctRowCount.java,1.6.0-692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,695.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,1.6.0-695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,700.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,1.6.0-700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,701.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdRowCount.java,1.6.0-701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,735.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.6.0-735,1.0,0.0,6.94422221866655,6.94422221866655,6.94422221866655,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.0,0.0460174676504697,0.0228763833671746,0.0436921206819655,0.0,0.0,0.0,0.0,0.0,0.0,0.475524475524475,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
1.6.0,736.0,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,1.6.0-736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,737.0,core/src/main/java/org/apache/calcite/prepare/Prepare.java,1.6.0-737,0.0,0.471404520791031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37704215656966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,753.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.6.0-753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,755.0,core/src/main/java/org/apache/calcite/rex/RexVisitorImpl.java,1.6.0-755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,760.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,1.6.0-760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,763.0,core/src/main/java/org/apache/calcite/rel/core/RelFactories.java,1.6.0-763,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94053869611165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
1.6.0,770.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,1.6.0-770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259668508287292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,779.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.6.0-779,0.0,1.24721912892464,52.0,52.0,52.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5,9.5,28.9942523039768,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.6.0,805.0,core/src/main/java/org/apache/calcite/util/Util.java,1.6.0-805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269841269841269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,926.0,core/src/main/java/org/apache/calcite/sql/validate/SqlMonotonicity.java,1.6.0-926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.75,0.0,2.0,0.0,0.0,0.0,0.0,11.0
1.6.0,1007.0,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,1.6.0-1007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1044.0,avatica-server/src/main/java/org/apache/calcite/avatica/jdbc/JdbcMeta.java,1.6.0-1044,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1049.0,avatica/src/main/java/org/apache/calcite/avatica/remote/RemoteMeta.java,1.6.0-1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1051.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Requests.java,1.6.0-1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901013250194855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1052.0,avatica/src/main/java/org/apache/calcite/avatica/proto/Responses.java,1.6.0-1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39560236227566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05537190082644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1097.0,avatica/src/main/java/org/apache/calcite/avatica/ColumnMetaData.java,1.6.0-1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.03030303030303,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1.6.0,1137.0,avatica/src/main/java/org/apache/calcite/avatica/remote/MetaDataOperation.java,1.6.0-1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,26.0,254.5,10.0,509.0,28.0,254.5,0.0,56.0,0.0,0.0,0.0,0.0,509.0
1.6.0,1150.0,core/src/main/java/org/apache/calcite/sql/SqlKind.java,1.6.0-1150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,22.0,1.0,5.5,0.0,4.0,0.0,0.0,0.0,0.0,22.0
1.6.0,1151.0,core/src/main/java/org/apache/calcite/sql/SqlMerge.java,1.6.0-1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1172.0,core/src/main/java/org/apache/calcite/util/ImmutableBitSet.java,1.6.0-1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.0,1188.0,core/src/main/java/org/apache/calcite/util/mapping/Mappings.java,1.6.0-1188,0.0,1.22474487139158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5071414000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842696629213483,0.0,0.0,1.4790199457749,0.0,0.0,0.0,0.0
1.6.0,1189.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.6.0-1189,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.7.0,29.0,core/src/main/java/org/apache/calcite/runtime/FlatLists.java,1.7.0-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,43.0,core/src/main/java/org/apache/calcite/adapter/enumerable/JavaRowFormat.java,1.7.0-43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11022302462515e-16,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.222222222222222,0.0,2.0,0.0,0.0,0.0,0.0,6.0
1.7.0,44.0,core/src/main/java/org/apache/calcite/adapter/enumerable/PhysTypeImpl.java,1.7.0-44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,84.0,core/src/main/java/org/apache/calcite/sql/SqlUtil.java,1.7.0-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,88.0,core/src/main/java/org/apache/calcite/plan/RexImplicationChecker.java,1.7.0-88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,101.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Primitive.java,1.7.0-101,0.0,0.0,81.0,92.5,97.5,8.0,8.0,9.5,9.5,9.5,9.5,11.0,11.0,0.0,8.88952689728217e-05,4.44471405884883e-05,8.88929640975901e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.25423728813559,19.0,0.0,0.0,0.5,0.0,0.0,125.5
1.7.0,109.0,core/src/main/java/org/apache/calcite/adapter/clone/ColumnLoader.java,1.7.0-109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,134.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMetadataQuery.java,1.7.0-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,135.0,core/src/main/java/org/apache/calcite/plan/RelOptTable.java,1.7.0-135,0.0,3.2659863237109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3628926562068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809041582063,0.0,0.0,0.0,0.0
1.7.0,164.0,core/src/main/java/org/apache/calcite/util/Util.java,1.7.0-164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259541984732824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,168.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeUtil.java,1.7.0-168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,236.0,avatica/core/src/main/java/org/apache/calcite/avatica/ColumnMetaData.java,1.7.0-236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.39393939393939,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1.7.0,239.0,avatica/core/src/main/java/org/apache/calcite/avatica/ConnectionPropertiesImpl.java,1.7.0-239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,247.0,avatica/core/src/main/java/org/apache/calcite/avatica/Meta.java,1.7.0-247,1.0,1.11803398874989,10.6144555520604,10.6144555520604,10.6144555520604,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,2.86744175568087,34.30287888793,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78423336480244,0.0,0.707106781186547,0.471404520791031,0.942809041582063,0.942809041582063,0.0
