Ant version,ID,file,Bug,CHANGE_TYPE_computation,CHANGE_TYPE_data,CHANGE_TYPE_other,HASSAN_edhcm,HASSAN_hcm,HASSAN_ldhcm,HASSAN_lgdhcm,HASSAN_whcm,ISSUE_major_bug,ISSUE_major_improvement,MOSER_authors,MOSER_bugfix,MOSER_revisions,MOSER_sum_lines_deleted,MOSER_weighted_age,PMD_arp,PMD_cis,PMD_odpl,PMD_rule_type_basic rules,PMD_rule_type_controversial rules,PMD_rule_type_design rules,PMD_rule_type_string and stringbuffer rules,PMD_rule_type_unnecessary and unused code rules,PMD_severity_critical,PMD_severity_major,PMD_severity_minor,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD
1.4.1,92.0,src/java/fr/jayasoft/ivy/IvyContext.java,0.0,1,3,1,0.739251028,1.108202791,0.816366243,53.55084593,0.016729972,1,1,1,1,3,0,63.89795918,0,0,0,1,1,1,0,0,1,1,3,0.889763779527559,0.8,0.8823529411764706,0.8,0.8666666666666667
1.4.1,93.0,src/java/fr/jayasoft/ivy/resolver/VsftpResolver.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.001048156,0,0,1,0,2,1,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,94.0,src/java/fr/jayasoft/ivy/report/XmlReportOutputter.java,0.0,0,13,1,0.790784555,1.122350559,0.860085711,60.83183131,0.008472386,0,1,1,2,4,6,447.2,0,0,0,0,0,1,1,0,0,0,3,0.9227513227513228,0.8870967741935484,0.943661971830986,0.8292682926829268,0.9
1.4.1,95.0,src/java/fr/jayasoft/ivy/status/Status.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,96.0,src/java/fr/jayasoft/ivy/version/LatestVersionMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
1.4.1,97.0,src/java/fr/jayasoft/ivy/ant/IvyPostResolveTask.java,0.0,6,18,4,0.591514478,1.422951657,0.774354761,31.54247831,0.113216331,1,2,2,3,8,181,12.52083333,0,0,0,0,0,0,1,0,0,1,2,0.8056206088992974,0.6176470588235294,0.8235294117647058,0.6428571428571429,0.88
1.4.1,98.0,src/java/fr/jayasoft/ivy/ant/IvyTask.java,0.0,2,12,7,0.540486092,1.784113297,0.811587963,31.64768938,0.221454948,3,3,2,5,11,79,432.8010753,1,0,0,0,0,6,1,0,1,5,7,0.827433628318584,0.6617647058823529,0.8692307692307693,0.6333333333333333,0.8846153846153846
1.4.1,99.0,src/java/fr/jayasoft/ivy/conflict/LatestConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,4,0.7052023121387283,0.65,0.6956521739130435,0.6086956521739131,0.6923076923076923
1.4.1,100.0,src/java/fr/jayasoft/ivy/matcher/ModuleIdMatcher.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0
1.4.1,101.0,src/java/fr/jayasoft/ivy/namespace/MRIDTransformationRule.java,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0,1,1,1,2,6,197.0,1,0,0,0,0,3,0,0,0,1,5,0.9276807980049876,0.84375,0.9032258064516128,0.8214285714285714,0.9166666666666666
1.4.1,102.0,src/java/fr/jayasoft/ivy/ant/AntBuildTrigger.java,0.0,1,8,3,0.597820864,0.597820864,0.597820864,60.08050112,0.005965426,1,1,1,1,4,10,2.767123288,0,0,0,0,0,1,0,0,0,1,4,0.6363636363636364,0.5,0.6964285714285714,0.4285714285714285,0.6153846153846154
1.4.1,103.0,src/java/fr/jayasoft/ivy/ant/AntCallTrigger.java,0.0,0,1,1,0.597820864,0.597820864,0.597820864,60.08050112,0.00468712,1,0,1,1,3,61,5.125,0,0,0,0,0,1,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0
1.4.1,104.0,src/java/fr/jayasoft/ivy/ModuleDescriptor.java,0.0,0,1,0,0.524529695,0.524529695,0.524529695,52.71479942,0.000540752,0,1,1,1,2,0,414.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,105.0,src/java/fr/jayasoft/ivy/parser/ModuleDescriptorParser.java,0.0,0,0,1,0.229781352,0.229781352,0.229781352,23.09283536,0.01100749,1,1,1,1,2,1,275.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,106.0,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorParser.java,1.0,8,7,2,0.444502685,0.813454448,0.5216179,23.92888187,0.011193734,1,3,1,1,4,23,427.5111111,0,0,0,0,0,3,1,0,0,8,6,0.8756875687568757,0.8578199052132701,0.8741935483870967,0.784,0.9444444444444444
1.4.1,107.0,src/java/fr/jayasoft/ivy/matcher/NoMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8181818181818182,0.0,0.75,0.75,0.75
1.4.1,108.0,src/java/fr/jayasoft/ivy/DependencyArtifactDescriptor.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.001048156,0,1,1,0,1,0,422.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,109.0,src/java/fr/jayasoft/ivy/MDArtifact.java,0.0,1,1,0,0.583673096,0.583673096,0.583673096,58.65866219,0.001647102,0,1,1,0,1,2,422.0,0,0,0,0,0,2,0,0,1,0,4,0.8461538461538461,0.6,0.8787878787878788,0.7647058823529411,1.0
1.4.1,110.0,src/java/fr/jayasoft/ivy/namespace/NameSpaceHelper.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.000299473,0,1,1,0,1,1,201.0,0,0,0,0,0,0,0,0,0,0,0,0.7313432835820896,0.5714285714285714,0.6923076923076923,0.625,0.8888888888888888
1.4.1,111.0,src/java/fr/jayasoft/ivy/event/IvyListener.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,112.0,src/java/fr/jayasoft/ivy/repository/TransferListener.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,113.0,src/java/fr/jayasoft/ivy/repository/url/URLRepository.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,1,3,0.3773584905660377,0.15,0.3777777777777777,0.2666666666666666,0.6
1.4.1,114.0,src/java/fr/jayasoft/ivy/ant/IvyBuildNumber.java,0.0,1,3,0,0.812542196,1.18149396,0.889657412,60.91654763,0.043767432,0,1,1,1,3,12,1.868644068,0,0,0,0,0,1,0,0,0,0,3,0.8387681159420289,0.7941176470588235,0.8055555555555556,0.5689655172413793,0.5416666666666666
1.4.1,115.0,src/java/fr/jayasoft/ivy/Ivy.java,0.0,59,136,56,0.419563966,2.910683895,0.867197863,25.03737549,0.469049032,4,8,2,7,32,205,438.3783102,19,3,0,2,0,7,1,0,2,6,13,0.7068209500609013,0.646896551724138,0.773202614379085,0.5945017182130584,0.7899543378995434
1.4.1,116.0,src/java/fr/jayasoft/ivy/ant/AddPathTask.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
1.4.1,117.0,src/java/fr/jayasoft/ivy/xml/XmlReportParser.java,0.0,0,3,0,0.583673096,0.583673096,0.583673096,58.65866219,0.00389315,0,1,1,0,2,16,425.0714286,0,0,0,0,0,2,0,0,0,4,3,0.741106719367589,0.7857142857142857,0.8045977011494253,0.8064516129032258,0.9411764705882352
1.4.1,118.0,src/java/fr/jayasoft/ivy/ant/IvyCachePath.java,0.0,1,5,1,0.581087645,0.958982504,0.660072072,37.15275696,0.077079378,0,3,1,0,4,50,451.9615385,0,0,0,0,0,0,0,0,0,1,1,0.5957446808510638,0.5,0.6086956521739131,0.5,0.6
1.4.1,119.0,src/java/fr/jayasoft/ivy/url/AbstractURLHandler.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428
1.4.1,120.0,src/java/fr/jayasoft/ivy/url/URLHandler.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,1.0,0.0,1.0,1.0,1.0
1.4.1,121.0,src/java/fr/jayasoft/ivy/url/URLHandlerDispatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,3,0.4741379310344827,0.5,0.5454545454545454,0.375,0.4
1.4.1,122.0,src/java/fr/jayasoft/ivy/resolver/RepositoryResolver.java,0.0,0,2,0,0.60402953,1.435466709,0.786869814,32.80023068,0.027552071,2,2,1,2,6,14,453.0952381,0,1,0,1,1,1,0,0,0,2,7,0.8496932515337423,0.7857142857142857,0.9017857142857144,0.717391304347826,0.8888888888888888
1.4.1,123.0,src/java/fr/jayasoft/ivy/report/ReportOutputter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,124.0,src/java/fr/jayasoft/ivy/DefaultArtifact.java,0.0,3,1,0,0.869776119,1.706023655,1.05464341,61.36150902,0.008117345,1,1,1,1,3,5,434.9166667,1,0,0,0,1,2,0,0,1,0,4,0.7023809523809523,0.6,0.78125,0.6666666666666666,0.8125
1.4.1,125.0,src/java/fr/jayasoft/ivy/resolver/AbstractResourceResolver.java,1.0,2,3,0,0.812542196,1.18149396,0.889657412,60.91654763,0.007013581,1,2,1,1,3,9,443.0,3,1,0,1,1,5,1,0,0,3,9,0.98635477582846,0.9166666666666666,0.981981981981982,0.9047619047619048,0.9583333333333334
1.4.1,126.0,src/java/fr/jayasoft/ivy/url/URLHandlerRegistry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.6551724137931034,0.0,0.6363636363636364,0.8,0.8
1.4.1,127.0,src/java/fr/jayasoft/ivy/filter/ArtifactTypeFilter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
1.4.1,128.0,src/java/fr/jayasoft/ivy/filter/Filter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,129.0,src/java/fr/jayasoft/ivy/namespace/Namespace.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,0,0,0,0,5,0.8943661971830986,0.5,0.8648648648648649,0.7619047619047619,0.9333333333333332
1.4.1,130.0,src/java/fr/jayasoft/ivy/matcher/AnyMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.8181818181818182,0.0,0.75,0.75,0.75
1.4.1,131.0,src/java/fr/jayasoft/ivy/matcher/GlobPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,0.7931034482758621,0.8333333333333334,0.7857142857142857,0.8,0.8571428571428571
1.4.1,132.0,src/java/fr/jayasoft/ivy/matcher/Matcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,133.0,src/java/fr/jayasoft/ivy/ModuleRevisionId.java,0.0,6,4,1,0.0,0.0,0.0,0.0,0.0,0,1,1,1,2,6,418.0,0,0,0,0,0,2,1,0,1,2,3,0.8119001919385797,0.78,0.9090909090909092,0.7555555555555555,1.0
1.4.1,134.0,src/java/fr/jayasoft/ivy/DefaultModuleDescriptor.java,0.0,2,4,0,0.869776119,1.706023655,1.05464341,61.36150902,0.018211099,0,3,1,1,4,11,430.6461538,0,0,0,0,0,3,1,0,1,1,6,0.8346303501945526,0.7368421052631579,0.8341463414634146,0.7604166666666666,0.8620689655172413
1.4.1,135.0,src/java/fr/jayasoft/ivy/ant/IvyReport.java,0.0,4,12,7,0.597820864,0.597820864,0.597820864,60.08050112,0.038349164,0,1,1,0,2,54,451.4186047,0,0,0,0,0,3,1,0,1,2,5,0.2986003110419907,0.3,0.3214285714285714,0.1451612903225806,0.25
1.4.1,136.0,src/java/fr/jayasoft/ivy/ant/IvyRepositoryReport.java,0.0,0,0,0,0.597820864,0.597820864,0.597820864,60.08050112,0.110360373,0,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,1,3,0.0773195876288659,0.0,0.1111111111111111,0.0377358490566037,0.054054054054054
1.4.1,137.0,src/java/fr/jayasoft/ivy/report/ResolveReport.java,0.0,2,10,4,0.869776119,1.706023655,1.05464341,61.36150902,0.055180831,0,2,1,0,6,12,435.5982906,0,0,0,0,0,1,0,0,0,0,2,0.6136363636363636,0.5,0.6989247311827957,0.6444444444444445,0.8636363636363636
1.4.1,138.0,src/java/fr/jayasoft/ivy/event/download/EndArtifactDownloadEvent.java,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,4,9,200.5,0,0,0,0,0,1,0,0,0,0,2,0.9166666666666666,1.0,0.875,0.5,0.3333333333333333
1.4.1,139.0,src/java/fr/jayasoft/ivy/repository/file/FileResource.java,0.0,1,1,0,0.597820864,0.597820864,0.597820864,60.08050112,0.005113222,0,1,2,0,3,3,438.6875,0,0,0,0,0,1,0,0,0,0,2,0.7037037037037037,0.0,0.7142857142857143,0.6363636363636364,0.6363636363636364
1.4.1,140.0,src/java/fr/jayasoft/ivy/report/ConfigurationResolveReport.java,0.0,0,0,1,0.524529695,0.524529695,0.524529695,52.71479942,0.001081505,0,0,1,0,1,0,433.0,0,0,0,0,0,1,0,0,0,2,3,0.9463667820069204,0.8636363636363636,0.9596774193548387,0.8571428571428571,1.0
1.4.1,141.0,src/java/fr/jayasoft/ivy/resolver/AbstractSshBasedResolver.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.016920231,0,1,1,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
1.4.1,142.0,src/java/fr/jayasoft/ivy/resolver/SFTPResolver.java,0.0,0,2,0,0.583673096,0.583673096,0.583673096,58.65866219,0.008385247,0,2,1,0,3,53,2.404494382,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,143.0,src/java/fr/jayasoft/ivy/resolver/SshResolver.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.009732876,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1.4.1,144.0,src/java/fr/jayasoft/ivy/repository/sftp/SFTPRepository.java,0.0,10,24,0,0.583673096,0.583673096,0.583673096,58.65866219,0.034139935,0,3,1,0,6,209,3.30248307,1,1,0,2,1,2,0,0,1,3,7,0.0,0.0,0.0,0.0,0.0
1.4.1,145.0,src/java/fr/jayasoft/ivy/repository/ssh/AbstractSshBasedRepository.java,0.0,0,0,1,0.583673096,0.583673096,0.583673096,58.65866219,0.031594413,0,1,1,0,2,1,0.0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0
1.4.1,146.0,src/java/fr/jayasoft/ivy/repository/ssh/RemoteScpException.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.005689989,0,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1.4.1,147.0,src/java/fr/jayasoft/ivy/repository/ssh/Scp.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.090291143,0,1,1,0,1,0,0.0,0,0,0,0,1,2,1,1,0,4,7,0.0,0.0,0.0,0.0,0.0
1.4.1,148.0,src/java/fr/jayasoft/ivy/repository/ssh/SshCache.java,1.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.050910429,0,1,1,0,1,0,0.0,0,1,0,1,0,3,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0
1.4.1,149.0,src/java/fr/jayasoft/ivy/repository/ssh/SshRepository.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.05914594,0,1,1,0,1,0,0.0,0,1,0,2,1,1,0,0,1,3,5,0.0,0.0,0.0,0.0,0.0
1.4.1,150.0,src/java/fr/jayasoft/ivy/repository/ssh/SshResource.java,0.0,0,0,0,0.583673096,0.583673096,0.583673096,58.65866219,0.015872075,0,1,1,0,1,0,0.0,0,0,0,0,0,0,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0
1.4.1,151.0,src/java/fr/jayasoft/ivy/repository/vfs/VfsRepository.java,0.0,2,8,6,0.812542196,1.18149396,0.889657412,60.91654763,0.015052211,1,0,2,2,3,37,129.559322,0,0,0,0,1,1,0,0,1,2,6,0.0,0.0,0.0,0.0,0.0
1.4.1,152.0,src/java/fr/jayasoft/ivy/namespace/NamespaceTransformer.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,153.0,src/java/fr/jayasoft/ivy/event/resolve/EndResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.9090909090909092,1.0,0.875,0.6666666666666666,0.5
1.4.1,154.0,src/java/fr/jayasoft/ivy/event/resolve/ResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.8181818181818182,0.0,0.7777777777777778,0.3333333333333333,0.3333333333333333
1.4.1,155.0,src/java/fr/jayasoft/ivy/event/resolve/StartResolveDependencyEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
1.4.1,156.0,src/java/fr/jayasoft/ivy/ResolveData.java,0.0,6,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,417.0,0,0,0,0,0,0,0,0,0,0,1,0.9714285714285714,0.0,0.9655172413793104,0.9333333333333332,0.9333333333333332
1.4.1,157.0,src/java/fr/jayasoft/ivy/ArtifactOrigin.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,158.0,src/java/fr/jayasoft/ivy/report/ArtifactDownloadReport.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,159.0,src/java/fr/jayasoft/ivy/version/ChainVersionMatcher.java,0.0,0,0,0,0.31311615,0.31311615,0.31311615,31.46791344,0.038497887,1,0,1,1,1,0,174.0,0,0,0,0,0,1,0,0,0,0,2,0.7549668874172185,0.6,0.717948717948718,0.5652173913043478,0.875
1.4.1,160.0,src/java/fr/jayasoft/ivy/matcher/ExactOrRegexpPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,0.9591836734693876,1.0,0.9166666666666666,0.9,0.8571428571428571
1.4.1,161.0,src/java/fr/jayasoft/ivy/matcher/ExactPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.8333333333333334,0.5,1.0,0.8,1.0
1.4.1,162.0,src/java/fr/jayasoft/ivy/matcher/MatcherHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8646616541353384,0.6,0.8333333333333334,0.4782608695652174,0.75
1.4.1,163.0,src/java/fr/jayasoft/ivy/matcher/PatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,164.0,src/java/fr/jayasoft/ivy/matcher/RegexpPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,0.7446808510638298,0.3333333333333333,0.7857142857142857,0.7272727272727273,0.875
1.4.1,165.0,src/java/fr/jayasoft/ivy/repository/ResourceHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6585365853658537,0.5,0.5,0.25,0.5
1.4.1,166.0,src/java/fr/jayasoft/ivy/ConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,167.0,src/java/fr/jayasoft/ivy/ArtifactId.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.8073394495412844,0.5,0.9130434782608696,0.5384615384615384,0.875
1.4.1,168.0,src/java/fr/jayasoft/ivy/ArtifactInfo.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,169.0,src/java/fr/jayasoft/ivy/IvyAware.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,170.0,src/java/fr/jayasoft/ivy/License.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,171.0,src/java/fr/jayasoft/ivy/conflict/AbstractConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.85,0.0,0.875,0.8333333333333334,0.8333333333333334
1.4.1,172.0,src/java/fr/jayasoft/ivy/conflict/FixedConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,1.0,1.0,1.0,1.0,1.0
1.4.1,173.0,src/java/fr/jayasoft/ivy/conflict/NoConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
1.4.1,174.0,src/java/fr/jayasoft/ivy/report/DownloadReport.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.75,1.0,0.8571428571428571,1.0
1.4.1,175.0,src/java/fr/jayasoft/ivy/report/DownloadStatus.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,4,1.0,0.0,1.0,1.0,1.0
1.4.1,176.0,src/java/fr/jayasoft/ivy/resolver/ApacheHttpURLLister.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
1.4.1,177.0,src/java/fr/jayasoft/ivy/resolver/FileURLLister.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1.4.1,178.0,src/java/fr/jayasoft/ivy/resolver/ModuleEntry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,179.0,src/java/fr/jayasoft/ivy/resolver/OrganisationEntry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
1.4.1,180.0,src/java/fr/jayasoft/ivy/resolver/RevisionEntry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.6129032258064516,0.0,0.7,0.5714285714285714,0.5714285714285714
1.4.1,181.0,src/java/fr/jayasoft/ivy/resolver/URLLister.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,182.0,src/java/fr/jayasoft/ivy/resolver/URLResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
1.4.1,183.0,src/java/fr/jayasoft/ivy/util/CopyProgressEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,2,0.4146341463414634,0.0,0.4666666666666667,0.4285714285714285,0.4285714285714285
1.4.1,184.0,src/java/fr/jayasoft/ivy/util/CopyProgressListener.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.4.1,185.0,src/java/fr/jayasoft/ivy/util/IvyPattern.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
1.4.1,186.0,src/java/fr/jayasoft/ivy/util/XMLHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,1,3,0.7094017094017094,0.9,0.8,0.8333333333333334,0.8571428571428571
1.4.1,187.0,src/java/fr/jayasoft/ivy/url/ApacheURLLister.java,0.0,1,0,0,0.524529695,0.524529695,0.524529695,52.71479942,0.002163009,1,0,1,2,2,1,440.0,1,0,0,0,0,1,0,0,0,1,2,0.7803468208092486,0.7857142857142857,0.8285714285714286,0.55,0.5
