Ant version,ID,file,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
1.4.1,116.0,src/java/fr/jayasoft/ivy/ant/AddPathTask.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,117.0,src/java/fr/jayasoft/ivy/xml/XmlReportParser.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.4,0,0,0,0,0,0,0
1.4.1,118.0,src/java/fr/jayasoft/ivy/ant/IvyCachePath.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,119.0,src/java/fr/jayasoft/ivy/url/AbstractURLHandler.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,120.0,src/java/fr/jayasoft/ivy/url/URLHandler.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,121.0,src/java/fr/jayasoft/ivy/url/URLHandlerDispatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,122.0,src/java/fr/jayasoft/ivy/resolver/RepositoryResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,123.0,src/java/fr/jayasoft/ivy/report/ReportOutputter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,124.0,src/java/fr/jayasoft/ivy/DefaultArtifact.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.25,0,0,0,0,0,0,0
1.4.1,125.0,src/java/fr/jayasoft/ivy/resolver/AbstractResourceResolver.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,126.0,src/java/fr/jayasoft/ivy/url/URLHandlerRegistry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,127.0,src/java/fr/jayasoft/ivy/filter/ArtifactTypeFilter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,128.0,src/java/fr/jayasoft/ivy/filter/Filter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,129.0,src/java/fr/jayasoft/ivy/namespace/Namespace.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.727272727,0,0,0,0,0,0,0
1.4.1,130.0,src/java/fr/jayasoft/ivy/matcher/AnyMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,131.0,src/java/fr/jayasoft/ivy/matcher/GlobPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,132.0,src/java/fr/jayasoft/ivy/matcher/Matcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,133.0,src/java/fr/jayasoft/ivy/ModuleRevisionId.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,134.0,src/java/fr/jayasoft/ivy/DefaultModuleDescriptor.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.051724138,0,0,0,0,0,0,0
1.4.1,135.0,src/java/fr/jayasoft/ivy/ant/IvyReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.064516129,0,0,0,0,0,0,0
1.4.1,136.0,src/java/fr/jayasoft/ivy/ant/IvyRepositoryReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.055555556,0,0,0,0,0,0,0
1.4.1,137.0,src/java/fr/jayasoft/ivy/report/ResolveReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,138.0,src/java/fr/jayasoft/ivy/event/download/EndArtifactDownloadEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,139.0,src/java/fr/jayasoft/ivy/repository/file/FileResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,140.0,src/java/fr/jayasoft/ivy/report/ConfigurationResolveReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.608695652,0,0,0,0,0,0,0
1.4.1,141.0,src/java/fr/jayasoft/ivy/resolver/AbstractSshBasedResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,142.0,src/java/fr/jayasoft/ivy/resolver/SFTPResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,143.0,src/java/fr/jayasoft/ivy/resolver/SshResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,144.0,src/java/fr/jayasoft/ivy/repository/sftp/SFTPRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,145.0,src/java/fr/jayasoft/ivy/repository/ssh/AbstractSshBasedRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,146.0,src/java/fr/jayasoft/ivy/repository/ssh/RemoteScpException.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,147.0,src/java/fr/jayasoft/ivy/repository/ssh/Scp.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.727272727,0,0,0,0,0,0,0
1.4.1,148.0,src/java/fr/jayasoft/ivy/repository/ssh/SshCache.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,149.0,src/java/fr/jayasoft/ivy/repository/ssh/SshRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,150.0,src/java/fr/jayasoft/ivy/repository/ssh/SshResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,151.0,src/java/fr/jayasoft/ivy/repository/vfs/VfsRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,152.0,src/java/fr/jayasoft/ivy/namespace/NamespaceTransformer.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,153.0,src/java/fr/jayasoft/ivy/event/resolve/EndResolveDependencyEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,154.0,src/java/fr/jayasoft/ivy/event/resolve/ResolveDependencyEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,155.0,src/java/fr/jayasoft/ivy/event/resolve/StartResolveDependencyEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,156.0,src/java/fr/jayasoft/ivy/ResolveData.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,157.0,src/java/fr/jayasoft/ivy/ArtifactOrigin.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,158.0,src/java/fr/jayasoft/ivy/report/ArtifactDownloadReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,159.0,src/java/fr/jayasoft/ivy/version/ChainVersionMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,160.0,src/java/fr/jayasoft/ivy/matcher/ExactOrRegexpPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,161.0,src/java/fr/jayasoft/ivy/matcher/ExactPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,162.0,src/java/fr/jayasoft/ivy/matcher/MatcherHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,163.0,src/java/fr/jayasoft/ivy/matcher/PatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,164.0,src/java/fr/jayasoft/ivy/matcher/RegexpPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,165.0,src/java/fr/jayasoft/ivy/repository/ResourceHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,166.0,src/java/fr/jayasoft/ivy/ConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,167.0,src/java/fr/jayasoft/ivy/ArtifactId.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,168.0,src/java/fr/jayasoft/ivy/ArtifactInfo.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,169.0,src/java/fr/jayasoft/ivy/IvyAware.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,170.0,src/java/fr/jayasoft/ivy/License.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,171.0,src/java/fr/jayasoft/ivy/conflict/AbstractConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,172.0,src/java/fr/jayasoft/ivy/conflict/FixedConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,173.0,src/java/fr/jayasoft/ivy/conflict/NoConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,174.0,src/java/fr/jayasoft/ivy/report/DownloadReport.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,175.0,src/java/fr/jayasoft/ivy/report/DownloadStatus.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,176.0,src/java/fr/jayasoft/ivy/resolver/ApacheHttpURLLister.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,177.0,src/java/fr/jayasoft/ivy/resolver/FileURLLister.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,178.0,src/java/fr/jayasoft/ivy/resolver/ModuleEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,179.0,src/java/fr/jayasoft/ivy/resolver/OrganisationEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,180.0,src/java/fr/jayasoft/ivy/resolver/RevisionEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,181.0,src/java/fr/jayasoft/ivy/resolver/URLLister.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,182.0,src/java/fr/jayasoft/ivy/resolver/URLResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,183.0,src/java/fr/jayasoft/ivy/util/CopyProgressEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,184.0,src/java/fr/jayasoft/ivy/util/CopyProgressListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,185.0,src/java/fr/jayasoft/ivy/util/IvyPattern.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,186.0,src/java/fr/jayasoft/ivy/util/XMLHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,187.0,src/java/fr/jayasoft/ivy/url/ApacheURLLister.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,188.0,src/java/fr/jayasoft/ivy/Main.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,3.142857143,0,0,0,0,0,0,0
1.4.1,189.0,src/java/fr/jayasoft/ivy/resolver/FileSystemResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,190.0,src/java/fr/jayasoft/ivy/repository/file/FileRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,191.0,src/java/fr/jayasoft/ivy/report/LogReportOutputter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,192.0,src/java/fr/jayasoft/ivy/util/DefaultMessageImpl.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,193.0,src/java/fr/jayasoft/ivy/util/MessageImpl.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,194.0,src/java/fr/jayasoft/ivy/repository/LazyResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,195.0,src/java/fr/jayasoft/ivy/repository/RepositoryCopyProgressListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,196.0,src/java/fr/jayasoft/ivy/repository/TransferEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,197.0,src/java/fr/jayasoft/ivy/repository/vsftp/VsftpResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,198.0,src/java/fr/jayasoft/ivy/ModuleDescriptorSorter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,199.0,src/java/fr/jayasoft/ivy/circular/AbstractCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,200.0,src/java/fr/jayasoft/ivy/circular/CircularDependencyException.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,201.0,src/java/fr/jayasoft/ivy/circular/CircularDependencyHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,202.0,src/java/fr/jayasoft/ivy/circular/CircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,203.0,src/java/fr/jayasoft/ivy/circular/ErrorCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,204.0,src/java/fr/jayasoft/ivy/circular/IgnoreCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,205.0,src/java/fr/jayasoft/ivy/circular/WarnCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,206.0,src/java/fr/jayasoft/ivy/parser/ModuleDescriptorParserRegistry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,207.0,src/java/fr/jayasoft/ivy/repository/Resource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,208.0,src/java/fr/jayasoft/ivy/repository/sftp/SFTPResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,209.0,src/java/fr/jayasoft/ivy/repository/url/URLResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,210.0,src/java/fr/jayasoft/ivy/ant/IvyBuildList.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,211.0,src/java/fr/jayasoft/ivy/version/Match.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,212.0,src/java/fr/jayasoft/ivy/version/PatternVersionMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,213.0,src/java/fr/jayasoft/ivy/ant/IvyConfigure.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,214.0,src/java/fr/jayasoft/ivy/IvyNode.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.046511628,0,0,0,0,0,0,0
1.4.1,215.0,src/java/fr/jayasoft/ivy/ant/IvyDeliver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.16,0,0,0,0,0,0,0
1.4.1,216.0,src/java/fr/jayasoft/ivy/ant/IvyRetrieve.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,217.0,src/java/fr/jayasoft/ivy/url/CredentialsStore.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,218.0,src/java/fr/jayasoft/ivy/url/HttpClientHandler.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,219.0,src/java/fr/jayasoft/ivy/url/IvyAuthenticator.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,220.0,src/java/fr/jayasoft/ivy/util/Credentials.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,221.0,src/java/fr/jayasoft/ivy/util/CredentialsUtil.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,222.0,src/java/fr/jayasoft/ivy/util/EncrytedProperties.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,223.0,src/java/fr/jayasoft/ivy/util/StringUtils.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,224.0,src/java/fr/jayasoft/ivy/ant/IvyFindRevision.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.818181818,0,0,0,0,0,0,0
1.4.1,225.0,src/java/fr/jayasoft/ivy/ant/IvyListModules.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.6,0,0,0,0,0,0,0
1.4.1,226.0,src/java/fr/jayasoft/ivy/event/AbstractTrigger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,227.0,src/java/fr/jayasoft/ivy/event/IvyEventFilter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,228.0,src/java/fr/jayasoft/ivy/ResolvedURL.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,229.0,src/java/fr/jayasoft/ivy/resolver/HasLatestStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,230.0,src/java/fr/jayasoft/ivy/ant/IvyInstall.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,231.0,src/java/fr/jayasoft/ivy/namespace/MRIDRule.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,232.0,src/java/fr/jayasoft/ivy/resolver/CacheResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
1.4.1,233.0,src/java/fr/jayasoft/ivy/util/IvyPatternHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.344827586,0,0,0,0,0,0,0
1.4.1,234.0,src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorWriter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8.5,0,0,2.5,8.5,0,0,0,0,0,0,0
1.4.1,235.0,src/java/fr/jayasoft/ivy/util/IvyThread.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
